review_id,review,rating,date,bank,source
43cd4eff-2da5-420f-be2e-624e71a40794,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,BOA,Google Play
7dc59319-7cff-4199-931a-b4fcf8687729,Best app,5,2025-05-09,BOA,Google Play
3bb4f0a2-d37c-4e7d-b216-e5a69edf0047,liking this application good 👍,5,2025-05-07,BOA,Google Play
89e45555-cdb1-47ee-a515-8e508fab18d8,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,BOA,Google Play
d4ff2ab9-eb69-4f38-9b5b-f0c33e0a2227,good,5,2025-05-06,BOA,Google Play
407b2ea5-7aca-4a6d-88ac-4d9a66a24830,good,5,2025-05-02,BOA,Google Play
3e93f02d-ea19-4ab0-83a2-4d954c2d3796,good,4,2025-04-30,BOA,Google Play
8b8fa418-df43-4874-876d-e9b70b1805c9,wow,5,2025-04-28,BOA,Google Play
2bf3a201-9d81-41ac-9823-c426a7e60295,it's really good 👍,5,2025-04-23,BOA,Google Play
943ef91a-3e17-40ca-b053-d129fd803c2a,Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,BOA,Google Play
bc9da898-c1c7-493d-a5fe-6fb47ba30bff,"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,BOA,Google Play
65eaea9a-b444-470a-8d61-ccb863347502,Best,2,2025-04-19,BOA,Google Play
7b5f2f63-11c9-4eb6-aef5-d1316a131b4b,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,BOA,Google Play
773136bc-5af4-4ba4-a58e-54b06352485a,yideg,1,2025-04-18,BOA,Google Play
6b88ff94-2e4c-4540-8cb8-cc3aaed9980d,አይከፍትም እኮ,1,2025-04-17,BOA,Google Play
298b0469-4510-4294-8244-c0a9d2c13a2c,great boa,5,2025-04-10,BOA,Google Play
45eb080a-a61c-403d-9a7f-19ee1b1fccf6,Best,5,2025-04-10,BOA,Google Play
e0ec8e98-c97e-4fac-83ee-ca931cb24a8f,boa of mobile backing,5,2025-04-09,BOA,Google Play
bd99ad42-db9f-43dd-abfe-875e65bb613b,nice,5,2025-04-09,BOA,Google Play
da6b569a-5056-4dcd-8d50-8356a84e6b1b,faster bank of Abissinya,5,2025-04-08,BOA,Google Play
fa7877f2-3273-41b8-bffe-f382f077665f,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,BOA,Google Play
4530c5eb-06fe-4b72-a25f-92b075839c45,it just doesn't work...so frustrating,1,2025-04-07,BOA,Google Play
2bc83e29-04c6-46a6-ad8b-b26d7af28614,like,5,2025-04-06,BOA,Google Play
e11ff3f3-0263-4015-b8ec-cae438bcbe6e,it's not work correctly... you must have update it,1,2025-04-06,BOA,Google Play
c10b6ffc-e64c-4f39-a2b8-358c9cb4035e,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,BOA,Google Play
3b0df2be-c816-49dc-ba0c-3d6a99ab8901,after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,BOA,Google Play
14f590e2-4a18-4be9-be97-c3f918c22bd5,good but they don't update enough don't add new things,3,2025-04-04,BOA,Google Play
73a882a5-5d94-4eb7-862b-2d4184bcbaf3,very good,5,2025-04-03,BOA,Google Play
b0f064b1-ae19-4f27-9b57-e3495dfa2954,thank you,5,2025-04-02,BOA,Google Play
cfb496a6-89fe-434f-b98b-7cc086f8bc3a,it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-04-01,BOA,Google Play
bc272f9e-bf3c-4455-bae7-fdf02ff9ed20,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,BOA,Google Play
aca32a66-b475-4e80-8582-5e1297f64795,good application,5,2025-03-30,BOA,Google Play
c3967f7f-bd8f-4861-a71d-f155b637fc9f,this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,BOA,Google Play
47e38f7c-73af-4830-9c49-fa156349d62c,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,BOA,Google Play
b665784f-d07b-403d-b700-caab531481b3,always problematic hardly works,1,2025-03-26,BOA,Google Play
f67b8791-abc0-46b9-84da-5b458a93bfba,considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,BOA,Google Play
b7ea88dc-d7c2-4718-961f-c357030af37c,best app,5,2025-03-25,BOA,Google Play
fb44eeb7-3272-4aef-8486-9ae3cf305473,very good,5,2025-03-25,BOA,Google Play
a8eb7131-7188-4bee-ad8c-cbe9241957b9,"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,BOA,Google Play
f1e72e17-7fde-4f75-a71a-cb4afbbd10ad,great BoA,5,2025-03-22,BOA,Google Play
572f3d77-fcde-4e1c-ae58-f428eba039a9,best,5,2025-03-21,BOA,Google Play
9eebe398-4c73-4d4c-ada0-c125c2b1fc91,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,BOA,Google Play
d10167b9-afb9-4460-abdc-b57366d998a8,good,5,2025-03-21,BOA,Google Play
a5fa4611-8b7f-4119-852a-016bf81016f8,good,5,2025-03-19,BOA,Google Play
93feb2ca-5c5e-487f-a6cf-030e45f02efe,there is no speed,1,2025-03-19,BOA,Google Play
f2a569c3-3755-4426-b1de-1413bb4324ea,"For anyone who wants to download it, just don't!!!",1,2025-03-19,BOA,Google Play
81107729-c955-47eb-950a-62d9609e8153,wonderful,5,2025-03-19,BOA,Google Play
a5c4f32f-26c0-457d-a223-76a3e520319e,all worck,5,2025-03-19,BOA,Google Play
bca91663-3d99-40a5-bbe0-f9656dabdbfc,Best app,5,2025-03-17,BOA,Google Play
74dd49bd-3cc1-4b0f-98c8-01cf61569061,Loved it,5,2025-03-14,BOA,Google Play
bd14bd96-6a39-4b1b-a75f-07f02e225a02,Wow,1,2025-03-14,BOA,Google Play
b783c276-7aa8-4c10-ad91-dcff5545ea7f,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,BOA,Google Play
d1a5fa94-b6b3-426b-bd11-ca8dfd386ec8,Improved to be the best,5,2025-03-11,BOA,Google Play
f04dad3a-e685-423b-a218-acc43ca9adb7,BoA,5,2025-03-11,BOA,Google Play
c0a0d636-29b7-4f6f-b118-e5411a590082,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,BOA,Google Play
a2726377-549d-4fe8-be54-eb46c9648e7a,BoA Greqt Ethiopian bank.,5,2025-03-11,BOA,Google Play
557047a7-5532-4075-9127-ee76f6220736,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,BOA,Google Play
5f6ad3c4-f666-4102-900d-647b837bac8b,Almost better compared to cbe where it is not qualified for,4,2025-03-09,BOA,Google Play
b625a964-c46a-41c9-9969-cf2d07c77da5,what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,BOA,Google Play
de9afac2-1731-4283-b5ad-3bee63adeb4e,Wonderfull app,5,2025-03-08,BOA,Google Play
22a53f0d-97b7-41be-836e-6f2e25efeff7,i can't use this app why?,5,2025-03-07,BOA,Google Play
2d93aa55-0421-4b1a-81d7-63f465939029,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,BOA,Google Play
c19f93cf-2c1f-452d-9f07-18b4de744f51,Wow,4,2025-03-05,BOA,Google Play
2d8bb06e-ed72-4f3b-981d-ebcf294d912f,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,BOA,Google Play
db4baaf0-7448-43b6-ad9d-96e723183f67,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,BOA,Google Play
06fd6be7-b316-4a40-946a-952eb0fecff2,Good app,5,2025-03-03,BOA,Google Play
649d0c14-61bc-47fd-83b4-4419f8f81ce8,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,BOA,Google Play
b934ac24-36a2-4591-91fe-7430679646ec,It has good features but sometimes it doesn't work...0,1,2025-03-02,BOA,Google Play
1bdd0494-fc6a-4109-8574-d576c024697f,Very poor proformance,1,2025-03-01,BOA,Google Play
065b5ca8-a543-4cab-acf7-133aaaf26d88,It's not opening. Really frustrating,1,2025-03-01,BOA,Google Play
8081d21b-c72b-41f8-abb6-235e67e335a1,Verry Amazing App from all IB,5,2025-03-01,BOA,Google Play
6f50c5ed-54c8-4b9f-9a30-a75588e5403f,Not working on this days,1,2025-02-26,BOA,Google Play
45e18800-3c9f-4272-9531-d23586c9cbb1,Thank you BoA,5,2025-02-23,BOA,Google Play
dc23d4cb-3f64-428a-a55a-5195a1c9ef74,best banking app in the wworld,5,2025-02-22,BOA,Google Play
8f91adc0-a6ff-4f4e-93d1-0ec88d1cc9e6,Nice app and it's easy to use,5,2025-02-21,BOA,Google Play
50c74ef3-465c-4e07-b4e9-e0cfa1e224b2,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,BOA,Google Play
65fbaefe-d22f-4948-96b9-bd3cbcd4f0fc,This is help full i like ittttt,5,2025-02-14,BOA,Google Play
bf5b1365-22a4-4e6b-a8ca-881039bff5d5,The is not functional at all?,2,2025-02-12,BOA,Google Play
60a44162-2a28-4ee1-b62c-a863d17cf38f,Best bank,5,2025-02-08,BOA,Google Play
a60133c3-5c70-42ec-aab7-43baca5fc292,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,BOA,Google Play
ad3e391c-7068-4baa-84fb-bc9a610139ea,good,5,2025-02-05,BOA,Google Play
eb935911-fe7b-4684-b999-8e553321108f,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,BOA,Google Play
48b62de5-9ecf-4688-aa43-d871f0c32305,I have been using this app for two years.It is amazing.,5,2025-02-01,BOA,Google Play
688f792d-a456-4b47-a91d-f89dd6d89fe2,Good 👍,5,2025-01-31,BOA,Google Play
11f89d4b-842a-4882-a24c-8eca76ae435f,Sad experience,1,2025-01-30,BOA,Google Play
aedc17ad-292d-403b-a2fb-bdf21dfb8858,Always do update and that is annoying,3,2025-01-27,BOA,Google Play
dcf56b4a-d4b7-476c-8d11-5bce5b98672c,"Best app, somehow waiting a few minutes",5,2025-01-23,BOA,Google Play
242da755-6637-4e08-adac-9af848ac4481,I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,BOA,Google Play
7b6b949b-efac-4eea-9755-3665a28cca90,Whenever I try to sign in app close please fixed it out,2,2025-01-21,BOA,Google Play
3ac18ace-71ac-4d12-b1ce-fe4bf7ad28b3,Beter,5,2025-01-21,BOA,Google Play
f26b2910-3ec6-4023-b529-50287859f8b0,Boa,4,2025-01-18,BOA,Google Play
ee73be30-a163-4b88-bae4-e8f8990bf6b3,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,BOA,Google Play
b58a226a-58d6-476d-ba4e-cf6c97f06bce,Aadan Axmed Barkhadle,5,2025-01-17,BOA,Google Play
72ec8e6b-2db9-46c0-b927-1f6b1bf97c5a,😡😡😡🤬🤬🤬,1,2025-01-16,BOA,Google Play
1b97da36-056a-4a74-87dd-1c51ada0e519,Horrible customer service and app crashes Horrible!!,1,2025-01-15,BOA,Google Play
a229a14e-7e13-48f6-a808-1aeb14573d8c,I love it,5,2025-01-14,BOA,Google Play
ad1c19e2-57f3-4f5e-8a07-e2bac21e7ae4,Best,5,2025-01-14,BOA,Google Play
c7b4788d-2230-4f3d-be46-563d90db0a7f,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,BOA,Google Play
3a843055-1e14-4887-9fdd-6f1bbbfe9f60,Good🙏,5,2025-01-12,BOA,Google Play
4a14f8f7-bd99-4266-b476-4d537fff03f1,Like to much,5,2025-01-11,BOA,Google Play
6de7596d-3ed9-402e-8f3f-cd5c73977b84,Thank you,5,2025-01-10,BOA,Google Play
628dcb98-ac78-4e5f-ab4e-1b595ec340c7,Perfect,5,2025-01-09,BOA,Google Play
ed1c34f3-2402-45ac-a97d-827c1e2ab2f7,The best of best,5,2025-01-09,BOA,Google Play
e750c8b5-5934-4e99-8021-f5389a6bd9a8,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,BOA,Google Play
0f1e5e5e-de10-42d5-ace4-4daa9e3230df,Boa,5,2025-01-06,BOA,Google Play
59fd2fd0-b91b-4b38-a59f-df802ca3d120,Great 👍,5,2025-01-04,BOA,Google Play
e8f79d2d-5c78-4985-bcb4-4295f06ebea5,Fast and suitable for the customers.,5,2025-01-04,BOA,Google Play
1e70051c-b4df-4508-877e-c625480c90d2,Good 👍,5,2025-01-03,BOA,Google Play
a5e26dfd-ba5b-4f2c-a7f5-4d879a417d1c,Good app and helpful,5,2025-01-03,BOA,Google Play
13346b04-6860-4093-bcd3-4cf0c3d5a9dd,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,2025-01-03,BOA,Google Play
425ad00c-b54b-4cd4-adbe-8605e1f2f1ce,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,BOA,Google Play
27fe1331-ac87-47bd-b11a-edb9810e18c5,It doesn't work at all.,2,2025-01-02,BOA,Google Play
07eaf1e2-37f9-45c4-bbeb-62dcaca2aa30,this app is not available,1,2025-01-02,BOA,Google Play
f6be043a-dd19-410e-8ff8-66c8422ad49b,Best,5,2025-01-01,BOA,Google Play
b0199f1b-2b01-42f4-8655-02f28be54ce7,Wow what amazing,5,2024-12-30,BOA,Google Play
393e758c-daf0-44ba-a75a-3d035dfc6024,love it,5,2024-12-30,BOA,Google Play
84d7c34c-8e3e-4f1b-929c-18d443044136,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,2024-12-30,BOA,Google Play
79018b84-2181-4d42-913a-2dffbb5eae02,Lemn embi yilal??,5,2024-12-30,BOA,Google Play
4f351b27-d65d-46df-87a6-bdb802d0e4f0,Good,5,2024-12-30,BOA,Google Play
373dd376-605b-49df-ba57-3cb16015c6aa,It's useless app downgraded.,1,2024-12-29,BOA,Google Play
f2a2e93e-5273-42b2-97d2-080ab8104be9,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,2024-12-27,BOA,Google Play
ca52b146-3727-4169-ad20-a6047de06ea4,Nice,5,2024-12-26,BOA,Google Play
cf988755-d249-4792-9c53-28af73a5ceee,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,2024-12-24,BOA,Google Play
1f4bdd73-dc23-444e-83d4-0f4dc80bcdc3,አይሰራም ሼም ነው፤,1,2024-12-23,BOA,Google Play
bd62b685-6323-487c-9f56-fe97387445e9,Not that much bad,3,2024-12-22,BOA,Google Play
1da3afa4-d3d4-46ef-87b8-95d78b16a30e,Fine,5,2024-12-21,BOA,Google Play
39836aab-380d-4f5b-bab0-4592bff4cb09,The dirtiest application ever seen...,1,2024-12-20,BOA,Google Play
f9444245-5c57-4757-a1aa-0698c1bda263,Nic ap,5,2024-12-19,BOA,Google Play
9a88bbf8-769a-4558-9611-911ecd84800f,The forest app ever,1,2024-12-19,BOA,Google Play
1d807092-4f87-450d-bf60-e110dfc01bca,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,2024-12-19,BOA,Google Play
463fbae7-babf-4728-a4b7-edddbf302357,Bank of abissena,1,2024-12-17,BOA,Google Play
4b36ece6-5f5d-4d20-8c09-e58c3598bc44,Good,3,2024-12-16,BOA,Google Play
6b0175a8-274b-48ae-b0c9-3bf65272711d,"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,BOA,Google Play
78160fae-50b5-47c0-93b9-975a2fb1f146,GOOD,5,2024-12-15,BOA,Google Play
062d3c16-8f7c-460d-a4d0-5c97e1d15504,The worst banking app ever. Never works!,1,2024-12-14,BOA,Google Play
1b9fac60-a189-4f8f-a861-b5ef0fc69253,Poorly functioning app,3,2024-12-13,BOA,Google Play
3e37d151-e135-41a7-ac5f-b7356fea7634,Very nice,5,2024-12-13,BOA,Google Play
7cf4b0e8-ca5a-4bd2-9e78-136a2507a6a3,Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,BOA,Google Play
4500b3c6-258f-4f5b-b70c-2a474d18e1f1,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-10,BOA,Google Play
9d0188fb-5b39-42b9-b809-02a0bfb3d87c,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,2024-12-08,BOA,Google Play
ac0d1682-f605-4889-b6cb-38f858504558,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,2024-12-07,BOA,Google Play
cd0ef09f-653e-480d-b2fc-422a88b92002,Nice,5,2024-12-07,BOA,Google Play
e65b8418-e545-4e27-a597-652d20eeda9c,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,BOA,Google Play
769d243d-bbd0-4bde-ba97-c85ee214f6c0,It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,BOA,Google Play
3b557c24-c48a-4144-b8ad-9748dc8227e7,It's better to say I don't use boa rather than pulling your phone out and opening this app,1,2024-12-01,BOA,Google Play
6a7414a6-c891-4136-8fc7-48bf2f70656e,My attention is very important because it will be the most difficult time for me,5,2024-11-30,BOA,Google Play
777df678-af63-4ee3-8b79-2a7cc3d08f4d,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,BOA,Google Play
f19d74f7-5470-4e71-b89a-e529e84dd9b2,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,BOA,Google Play
2dc26577-8fea-4b49-8a0e-e7745a46497d,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,BOA,Google Play
39acc2e7-53e2-4e19-981a-22662953bd0b,exellent digital transaction of money,5,2024-11-27,BOA,Google Play
1b47cd8b-f875-4122-be45-8770e5721859,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,BOA,Google Play
9e024060-fcc3-433b-878a-27f6b81cd4ef,Best,5,2024-11-25,BOA,Google Play
41cf3b2d-99ea-465e-8297-955232b567a9,Great,5,2024-11-25,BOA,Google Play
f0f0af51-b3ae-45f6-be4d-644d148b1c50,👏👏👏,5,2024-11-24,BOA,Google Play
feb6313c-6c6b-4209-b07e-53c1749929d2,Money,5,2024-11-24,BOA,Google Play
ba8119ed-fd2b-41d5-8645-148f93f50876,It needs more improvment,2,2024-11-24,BOA,Google Play
e07dbd0c-e626-4b05-8051-ff5318c9d58f,Hey Google,5,2024-11-21,BOA,Google Play
97be101e-8f10-47d5-9c4e-7df20cd2cec1,Good app,5,2024-11-21,BOA,Google Play
c27d903a-fc9b-4bd3-82c6-15de357473f7,ab,3,2024-11-20,BOA,Google Play
ed32127b-15ef-4c3e-982b-d18fc2b7ba6b,Ademtahir,5,2024-11-20,BOA,Google Play
90d334b2-9562-486d-bb2e-3e82ff5dff9e,✌️✌️,5,2024-11-20,BOA,Google Play
5e013854-434e-41a6-8bbc-af94bbdd13ca,Please this app on my android phone,3,2024-11-20,BOA,Google Play
190d26f7-6834-4f59-902d-a45023136bcb,GOAT 🐐 🐐,5,2024-11-19,BOA,Google Play
03f7dbb7-798d-431e-b08c-373f2ecfd892,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,BOA,Google Play
1ef4def7-2bdb-4d51-8158-e2d4d07d5458,Fast and reliable,5,2024-11-18,BOA,Google Play
76b65c28-d4dd-49da-87eb-7f2642b4a580,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,BOA,Google Play
08ab6b10-a4a6-4070-be7a-b574e5fc6bdd,Very good,5,2024-11-14,BOA,Google Play
9bfcc6c3-8593-44c3-8dcb-204279a4dd4a,One of the poorest mobile banking system,1,2024-11-13,BOA,Google Play
44fe6f16-c74b-4f84-92c7-b020dc540ccd,❤❤❤❤❤❤,5,2024-11-12,BOA,Google Play
672501a5-db98-4ad7-a96e-ce47867e6175,Oene,5,2024-11-12,BOA,Google Play
f14cfbf8-f6eb-4954-a66b-34f98c3d20a1,i find it interesting specially in reciept downloading,1,2024-11-12,BOA,Google Play
76e02584-87d8-4242-9456-291db59c07c4,it good,5,2024-11-12,BOA,Google Play
b9232be0-e76c-463a-801b-e34d85976df0,"This app crashes everytime, please fix it",1,2024-11-12,BOA,Google Play
2dc77661-2bf1-48e7-a0ac-0eea3a14cc3b,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,1,2024-11-12,BOA,Google Play
1160feb4-54e3-4c91-88c0-9ed1e0126502,I need a support the app is not working,5,2024-11-12,BOA,Google Play
431083d3-efe8-4074-8bb8-3da8177c3503,Bast bank of ethiopia,5,2024-11-12,BOA,Google Play
c73be418-d80d-40d4-a2ab-1c18178f052f,Good,5,2024-11-12,BOA,Google Play
dcca025e-d7cc-41f4-adfd-31a23c1676ec,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,BOA,Google Play
05027de7-4335-463b-a41d-51cfb5dd6b09,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,BOA,Google Play
390f78ef-f342-41ca-a80b-6de9c934624e,The worst App i have never seen like this before,1,2024-11-12,BOA,Google Play
0381ffda-e816-4955-a51b-26ec03b1ad80,Wweeeer,4,2024-11-12,BOA,Google Play
ddd3378e-0dcb-46f0-8cc9-bc8c88542995,Infinx,5,2024-11-12,BOA,Google Play
07b819c2-11ca-499b-b726-aac20ad6c1f9,Great service,5,2024-11-12,BOA,Google Play
7da73878-d4b6-43cd-820c-6e1b8d4e2776,👍,5,2024-11-11,BOA,Google Play
